Borrower_ID,Age,Annual_Income,Credit_Score,Loan_Balance,Delinquency_Status,Primary_Channel,Region,Loan_Type
5L2ZJMF,30,13555,619,59582,30-59,Web,MW,Private
OQ37KTL,65,79368,695,15709,90+,Web,W,Federal
QTKCD0R,57,15614,603,35933,30-59,IVR,MW,Consolidation
GDC5TAO,28,33706,628,16706,90+,Mobile,W,Private
IFOWP47,70,55166,622,41090,60-89,IVR,W,Private
IGO58OA,54,46887,623,57205,90+,IVR,MW,Federal
1PY75WE,61,48342,641,21232,Current,Agent,W,Federal
WBV2IZS,23,50840,705,45469,60-89,Web,S,Federal
57NY16O,52,57475,705,23658,30-59,IVR,S,Private
JS08RWQ,51,46986,614,29324,30-59,Agent,MW,Federal
JOKNPHN,67,61324,679,20970,1-29,Mobile,S,Private
LM2LW7Z,58,18002,603,27907,30-59,Mobile,W,Private
YIW59OD,59,68268,657,34447,1-29,Mobile,MW,Federal
WNL2URQ,60,35898,761,13096,90+,Web,MW,Federal
D1SPDKZ,24,75277,693,0,1-29,IVR,NE,Consolidation
MV4QQJ3,57,71832,596,0,30-59,Mobile,S,Private
52XG8P6,34,37664,695,37210,1-29,Web,S,Private
RYIARU4,20,72384,724,30119,1-29,IVR,MW,Private
9DDE3CU,40,51145,580,52105,90+,IVR,MW,Federal
ODCK828,35,59893,757,30319,Current,Web,MW,Consolidation
46N05FL,50,59624,746,26832,1-29,Agent,S,Federal
ULEMX15,71,56685,677,16803,90+,Mobile,NE,Federal
AGWKR37,34,53376,563,33871,30-59,Web,W,Consolidation
OBMUIXC,44,80653,701,27588,90+,Mobile,S,Consolidation
BCP6OQN,64,51359,693,33548,1-29,Agent,NE,Consolidation
A41IZXT,40,48767,588,18046,30-59,Web,S,Consolidation
NF6NV5X,29,80710,748,0,60-89,IVR,S,Consolidation
BXW2EOW,55,25741,682,42649,Current,Agent,MW,Private
0WFOY4D,23,55526,650,5880,90+,IVR,MW,Consolidation
NFF2WCF,62,43919,675,35300,1-29,Web,NE,Private
21XG77F,71,91857,644,38799,Current,Mobile,W,Consolidation
UOJJFAF,52,68464,660,40541,90+,Web,W,Federal
1VH0AMX,55,56850,706,44227,Current,IVR,S,Consolidation
3U0UP22,30,30839,574,43423,30-59,Mobile,MW,Federal
FCD6MZS,41,14614,718,33558,30-59,Web,S,Federal
RV68JQ1,51,43855,728,87438,90+,Web,S,Federal
4LMCT64,21,49850,670,30303,90+,IVR,S,Federal
DTG5NQJ,41,28796,704,35981,30-59,Web,W,Federal
BMZJ22P,52,22773,743,30397,1-29,Web,S,Federal
LHA8OQI,75,35009,737,32580,Current,Mobile,MW,Consolidation
8GQ8DPM,30,69993,647,53974,30-59,Web,NE,Private
795E5IZ,21,67655,745,55870,60-89,Web,MW,Consolidation
SUO874O,46,47198,754,24742,1-29,Mobile,MW,Consolidation
V9RXUS0,42,30913,725,0,60-89,IVR,S,Private
HBVPXNO,70,56325,676,50650,30-59,Agent,W,Private
N2R9LM8,52,105221,713,27268,Current,Web,MW,Private
34876KE,26,64385,689,83772,60-89,Agent,NE,Consolidation
G166S78,61,50796,662,38035,Current,Mobile,NE,Federal
SOSX43W,70,57556,832,5294,30-59,Mobile,W,Private
XW112CD,18,43232,634,36359,Current,Web,MW,Federal
T365W64,75,58086,593,1752,30-59,Agent,MW,Federal
W55UQRF,38,66257,658,20856,60-89,Mobile,MW,Consolidation
QYW5IXT,34,21716,576,8930,60-89,Mobile,S,Federal
AXIZLES,73,44567,654,45546,1-29,Agent,MW,Private
9YO18PA,26,51138,610,2813,90+,IVR,W,Consolidation
W8XE3AC,43,69671,706,9086,1-29,Agent,NE,Private
IEO7D8W,19,71451,850,38537,30-59,Web,S,Consolidation
WCS4BJU,27,98860,684,0,Current,IVR,S,Federal
HFSU4SE,66,98570,584,21465,Current,Agent,NE,Private
818IQWL,35,88201,783,22044,90+,Web,W,Federal
QCCGZDN,35,53121,638,40845,30-59,IVR,NE,Consolidation
VYG72VW,26,70442,584,37392,30-59,Mobile,NE,Consolidation
HDLQH1C,63,91664,683,16416,1-29,IVR,MW,Private
RN9UQ7R,25,62653,668,37988,Current,IVR,MW,Private
1P5W11W,23,40713,711,35971,Current,IVR,S,Federal
5W2K2UB,48,79609,648,1064,90+,Mobile,W,Federal
LQJSQCZ,63,25396,593,12120,30-59,Agent,NE,Federal
18BYPKN,32,115355,772,30597,Current,Web,NE,Federal
5A38EQ4,66,25411,676,54971,30-59,Agent,W,Federal
L95B8MB,74,72624,726,22271,90+,Agent,MW,Federal
3C0EQ4A,50,34117,620,46397,1-29,Mobile,NE,Consolidation
X6AZ8YG,36,63206,717,11710,30-59,Web,W,Private
NUPUY0Z,57,46207,768,76538,1-29,Mobile,S,Private
LU5BO81,42,99381,645,39898,Current,Web,NE,Consolidation
AZMIQ5P,27,59197,655,22304,30-59,Mobile,S,Consolidation
2YWBNGG,64,59038,661,12973,60-89,IVR,MW,Federal
ASMZX4N,46,27819,726,23608,90+,Mobile,MW,Consolidation
VOAV41B,34,22976,661,43850,90+,IVR,NE,Federal
NE6IT1E,33,16317,610,33376,30-59,Web,NE,Private
XNEEWT8,63,17358,614,2648,30-59,Mobile,MW,Federal
GLMY62X,69,34862,749,40052,30-59,Web,NE,Private
LO1Z2QS,62,58628,683,30380,60-89,IVR,W,Consolidation
JSYXUFB,44,55757,739,38024,90+,Mobile,MW,Federal
SG65KXV,53,21345,753,31304,30-59,IVR,NE,Consolidation
VA2ULZF,70,100933,681,27571,Current,Agent,MW,Consolidation
Y87QS7J,64,22300,736,14509,90+,IVR,MW,Private
SOYG9ZQ,37,38575,695,0,1-29,Web,MW,Federal
879JMQ4,52,41198,706,52477,60-89,Agent,MW,Private
5GO04ST,41,76988,650,9722,90+,Agent,W,Consolidation
JA6MIH6,20,44122,649,17455,90+,Mobile,NE,Private
TL97P7D,46,56120,664,0,1-29,Agent,S,Federal
V9ZUYH9,19,56428,644,63695,60-89,Mobile,NE,Consolidation
DP4REC8,22,55521,691,36478,60-89,Agent,W,Federal
RH8LX6D,33,36341,601,64157,90+,Agent,MW,Consolidation
EBCVF6F,62,54360,660,69197,60-89,Agent,W,Consolidation
10VR2BK,37,52123,604,32395,30-59,Agent,S,Federal
6EEG9NJ,26,64120,661,29022,Current,Web,NE,Private
LABSMYJ,69,41590,740,31062,60-89,Agent,S,Federal
STOUIFJ,29,57078,683,10364,60-89,IVR,MW,Federal
9A14350,32,50091,721,15726,30-59,Agent,MW,Federal
HK89JSN,38,49114,731,12567,90+,Mobile,S,Consolidation
VO8MLF1,64,75499,711,27526,1-29,Mobile,MW,Private
APKE5AJ,38,67858,759,2424,90+,IVR,MW,Federal
4768TQW,65,71038,686,22498,60-89,Web,S,Private
3MYFNCE,19,64028,694,26554,1-29,IVR,MW,Consolidation
7KUUETN,35,86114,648,47322,1-29,Web,MW,Private
YXADLUS,37,12000,556,45741,60-89,Web,S,Consolidation
98NFX0N,62,64529,825,37818,Current,Web,NE,Private
87H91EL,65,61501,615,8050,30-59,Agent,NE,Private
FENTD7K,19,81715,602,26792,30-59,Mobile,NE,Federal
ZYJB48W,41,34965,750,33164,Current,Agent,NE,Private
CF89LPB,49,60833,695,16796,90+,Web,S,Consolidation
6W5OWK1,64,48039,705,10376,30-59,Mobile,S,Private
YDJIXL7,63,27124,588,20482,90+,Web,W,Consolidation
S8HMBR5,25,41062,703,15142,30-59,IVR,MW,Federal
FTMTTQL,21,36419,664,26158,30-59,Mobile,MW,Federal
VV4O94D,70,30404,731,51781,30-59,Agent,W,Private
TF8HB3K,71,36595,668,40128,30-59,Mobile,MW,Private
8ABY595,60,69191,685,23505,Current,IVR,S,Consolidation
IYQKQ2Y,45,41789,781,11203,30-59,IVR,W,Private
FSJWCCW,26,49043,732,48205,90+,IVR,NE,Federal
ABPT2AH,20,21459,583,24618,30-59,IVR,S,Federal
TJ1GM25,50,68829,717,32629,Current,IVR,W,Consolidation
HE9I0HN,74,68790,600,51593,30-59,Mobile,NE,Consolidation
BHJWP6T,59,52805,647,30518,90+,Agent,MW,Federal
ZXKQKP9,20,93574,730,37985,Current,Agent,W,Consolidation
NHP39LQ,27,32707,675,41390,60-89,IVR,MW,Federal
270NVP8,18,65016,797,36049,60-89,Mobile,MW,Private
JG2RZGH,25,41870,626,22893,90+,Agent,W,Private
JQP6I0T,59,62924,622,21868,1-29,Agent,MW,Consolidation
4AJMMUZ,24,39448,742,37810,Current,Mobile,S,Private
P8DJKLU,75,55353,733,30157,30-59,Web,S,Consolidation
C9JA5T7,21,35110,503,0,30-59,IVR,MW,Federal
SJ75VW2,34,88719,765,31871,30-59,Mobile,W,Private
ZNYQ6PG,23,51006,668,39170,90+,Web,S,Federal
KLCP9UW,27,62947,644,17566,30-59,Mobile,W,Federal
ZPEAL2W,41,56684,691,6694,30-59,Mobile,MW,Federal
CJTAQVO,50,37637,704,17812,90+,Web,MW,Federal
4YMICRN,50,36321,706,16055,1-29,Web,S,Federal
3HAXWDL,44,67566,830,17663,Current,Agent,MW,Federal
WZUVQEC,62,89502,723,39534,90+,Mobile,NE,Private
U139KA7,20,59911,722,44190,1-29,Mobile,NE,Federal
FMM0QPO,36,70087,719,40051,90+,IVR,MW,Private
WP82H6S,56,57151,785,33123,1-29,Agent,NE,Federal
K1SR8CP,59,38213,674,45293,60-89,Mobile,S,Consolidation
6Y0UPU5,43,42327,688,51539,1-29,IVR,S,Private
93Z9QBL,18,33623,644,23710,Current,Web,W,Private
EDMHITC,26,30653,751,0,1-29,IVR,NE,Private
SKZO3I9,59,91527,769,6565,Current,Mobile,W,Consolidation
KLU1EAO,28,76390,657,9999,30-59,Mobile,S,Private
DPHU2XR,38,44131,730,28707,30-59,Mobile,MW,Federal
GE00FRO,20,79840,771,0,60-89,Agent,NE,Federal
W6U7HKN,57,72279,716,39147,90+,Agent,NE,Federal
GNZS43C,28,38408,743,28731,30-59,Agent,W,Consolidation
PKQK173,61,78381,642,10708,90+,Mobile,NE,Consolidation
F7GR71Y,19,44125,691,11620,1-29,Web,S,Federal
CYJXP7X,25,85601,741,24195,Current,IVR,NE,Consolidation
KKG1R1C,24,45255,683,36958,90+,Mobile,MW,Consolidation
NFQ7N6W,57,45770,610,15843,30-59,Agent,NE,Federal
T0TSZDX,52,72665,638,17591,1-29,IVR,S,Private
PNSM43D,50,19479,704,31582,Current,Mobile,NE,Private
IZB25JT,38,48660,648,39572,60-89,Web,S,Federal
6JP3ZJL,39,80818,700,25386,30-59,Mobile,S,Private
E9FTAXP,28,29797,619,29539,90+,IVR,W,Consolidation
WPVC0AZ,43,54947,671,21023,1-29,Agent,NE,Private
0O72Q4M,23,82426,696,17437,Current,Mobile,W,Private
BVOD71P,49,55129,717,5473,30-59,Mobile,NE,Consolidation
43056M0,26,61169,679,5205,1-29,Mobile,MW,Consolidation
JPKHF33,51,33664,807,5604,90+,Mobile,W,Consolidation
FA204OA,67,68745,668,10948,90+,IVR,MW,Federal
ZFFZQC7,62,49559,577,71283,60-89,Web,NE,Consolidation
V83MI4I,26,56883,541,24924,90+,Mobile,MW,Private
ZHJMXSN,49,61752,676,48983,Current,Mobile,W,Consolidation
CBF0VBZ,20,88331,611,0,90+,Agent,W,Private
2292MTR,26,101852,603,37953,Current,Mobile,MW,Consolidation
N2SUA5M,63,44651,726,18951,Current,Agent,S,Consolidation
CUM8SMQ,42,31410,666,5251,90+,IVR,S,Consolidation
WZUB3ZU,25,34516,711,0,60-89,IVR,MW,Consolidation
MT8QM76,26,38572,749,28666,60-89,Mobile,NE,Federal
SIDBX28,41,48112,609,0,90+,Mobile,W,Consolidation
0GNZHG8,54,42598,606,18478,30-59,Mobile,MW,Private
S69OP2C,26,62841,689,39796,Current,Mobile,MW,Private
N8PVWJA,67,33594,725,47966,60-89,Mobile,NE,Consolidation
IN1A7KN,46,35244,714,36804,Current,IVR,NE,Consolidation
0KRVC93,55,51638,702,0,90+,Mobile,MW,Federal
9T27YFZ,49,29799,575,18075,30-59,IVR,S,Federal
09JRNAM,74,78840,581,18396,30-59,Agent,S,Federal
43UR4MF,43,48756,778,66559,60-89,IVR,MW,Consolidation
TZJS6PV,18,20309,750,3526,1-29,Web,MW,Consolidation
SHGPZ91,34,12000,689,16743,90+,Agent,W,Federal
EKC4ZEW,20,57582,713,40840,30-59,Mobile,S,Consolidation
2KV00I3,29,12000,715,41849,1-29,Web,S,Federal
922WAHD,46,32588,669,68101,90+,Web,S,Private
ZZ1R2RO,25,40394,595,16716,60-89,Mobile,S,Private
6RLN7OG,52,59676,669,32473,Current,Web,MW,Private
V8M07NK,73,64695,654,5173,60-89,Agent,S,Private
0R3I9HU,62,46857,749,26689,30-59,Mobile,NE,Consolidation
F4AF3QH,75,112597,719,22246,Current,Mobile,W,Private
MRRRIS9,31,109056,663,38881,1-29,IVR,MW,Consolidation
M1HQB1E,67,95092,644,21950,1-29,Mobile,W,Consolidation
IY0CTR6,18,59482,646,0,90+,Web,W,Consolidation
7M1NDRK,68,40455,687,28323,Current,Agent,W,Consolidation
A83UDQB,25,15727,627,21634,Current,Mobile,MW,Consolidation
FB76AV3,18,117538,708,25935,Current,Mobile,S,Federal
RRRSUYJ,21,65085,624,27060,90+,Mobile,NE,Consolidation
ZWI9SIV,50,40234,572,34646,30-59,Web,W,Private
GF3BBT8,60,49845,791,38755,Current,Web,S,Consolidation
61GTYQH,35,83038,671,51891,1-29,IVR,W,Consolidation
FBC16LK,55,76345,655,39170,90+,IVR,MW,Private
B4LDIMS,71,52067,707,119,30-59,Mobile,S,Private
1S8131Y,40,58506,602,34622,30-59,Mobile,S,Consolidation
7RCI2AF,27,58903,801,54077,1-29,Web,NE,Private
1KVLDHP,39,88479,612,22460,60-89,IVR,MW,Private
P61NHVC,34,70007,598,56552,60-89,IVR,NE,Private
MJKKEGV,20,61760,769,15297,1-29,Agent,S,Private
XOJD7XR,73,61567,659,42361,60-89,Mobile,W,Consolidation
UYGETE7,18,12255,596,29123,30-59,IVR,NE,Federal
HO8CC98,65,27961,715,75555,60-89,Mobile,NE,Consolidation
0GYVDPT,65,12000,715,49972,60-89,Mobile,S,Federal
NRY632I,31,82517,677,25645,1-29,IVR,MW,Consolidation
YK28F7K,41,24543,673,32489,30-59,Web,MW,Consolidation
W218GAV,60,60497,757,18200,1-29,Agent,MW,Private
SCRTP08,75,45770,711,25512,Current,Agent,MW,Consolidation
XIE0RNU,25,30245,654,43181,1-29,IVR,MW,Private
8DO3PX9,67,73510,691,11881,30-59,IVR,MW,Private
8X4S27K,60,73213,627,44061,30-59,IVR,W,Federal
WJABXXW,64,48417,753,38247,30-59,Agent,NE,Consolidation
1HZVNAS,53,36102,664,29178,30-59,Mobile,NE,Federal
IRVA0Y0,50,65892,679,28241,1-29,Web,NE,Private
08JT6GK,59,58588,692,33107,60-89,Mobile,NE,Federal
O7VBGR8,67,12000,779,26387,60-89,Web,MW,Federal
ZWXGD4P,74,82640,704,25238,30-59,Web,S,Private
MDBZIVC,57,56429,707,30021,30-59,Agent,S,Consolidation
V0L5C09,31,71316,581,0,60-89,Mobile,MW,Consolidation
J74F55A,35,15414,664,39170,1-29,Mobile,W,Private
BM7FCJ0,65,54959,623,12123,60-89,Mobile,NE,Private
HQR6F7Q,38,26246,643,31774,Current,Web,S,Consolidation
SP10Y6A,49,55880,741,47191,60-89,Web,W,Private
OFSMNAW,42,52032,686,34532,90+,Web,NE,Consolidation
2TULGEL,71,13628,625,7808,30-59,IVR,W,Private
FKAP0WZ,36,12000,718,39017,30-59,Mobile,NE,Private
CVPNX4Y,54,54011,596,29941,60-89,IVR,NE,Consolidation
2BVS3K3,37,70942,629,17746,90+,Agent,NE,Private
JMREVK3,46,66087,814,66140,30-59,IVR,MW,Consolidation
8JDY5QT,50,69459,664,36733,90+,IVR,S,Consolidation
XS3HDP7,60,37124,665,15881,60-89,Web,NE,Private
MZGWF5A,55,80719,606,46800,60-89,Mobile,NE,Private
0APSALD,47,76647,678,19138,Current,Mobile,W,Consolidation
3O193X2,57,47409,705,60324,30-59,IVR,NE,Federal
P63CTZR,27,39847,711,34288,30-59,Mobile,W,Consolidation
NZY47QU,42,46739,589,34181,60-89,IVR,NE,Consolidation
WT805QT,62,12005,718,7847,90+,Web,MW,Private
33HW8D0,66,58040,660,25051,30-59,Web,MW,Private
9KPU8O9,60,56874,613,54511,60-89,Agent,NE,Federal
JMWUOCS,64,25361,647,31629,Current,Agent,MW,Private
E9GGZ64,55,38319,596,25414,30-59,Web,MW,Federal
UWUFUK1,58,69401,796,25667,Current,Web,NE,Federal
2XI3RNC,22,54145,705,42695,Current,Web,W,Consolidation
NQUFEUC,23,43782,649,39718,Current,Agent,NE,Consolidation
36MKZRR,43,51383,698,30397,1-29,IVR,NE,Federal
3AC6PE6,59,36650,588,22114,30-59,Mobile,MW,Consolidation
1OCHSXC,67,35264,682,29690,30-59,Web,W,Federal
IZRMT0N,62,56042,708,54207,90+,IVR,S,Federal
XYTCDMF,64,47719,702,13181,30-59,Web,NE,Private
BI28SHQ,23,34529,746,30925,60-89,Mobile,W,Federal
HE9E5OZ,44,67255,700,4805,60-89,Agent,S,Consolidation
42T2G43,62,65381,681,13378,30-59,IVR,S,Consolidation
R9K9LJ3,60,52590,711,7332,60-89,Agent,MW,Federal
9CY9PE0,34,61366,699,20851,Current,Agent,S,Private
BNU69IM,42,54367,675,30095,1-29,IVR,W,Federal
KPK7FVU,42,31982,594,30695,30-59,IVR,NE,Federal
ISIW39L,43,58364,718,5744,90+,Agent,S,Federal
9S5R2KU,60,35162,699,60785,60-89,IVR,S,Consolidation
S6M033I,58,19618,657,42536,60-89,Mobile,NE,Private
D5SLOC8,31,12000,623,28665,Current,Web,S,Private
X1SKNXD,29,12000,701,16398,30-59,Mobile,NE,Federal
QRJO4RL,45,52191,675,25578,60-89,Agent,NE,Private
YIX6XHG,45,35499,727,57783,30-59,Mobile,NE,Private
2CUDLD5,32,37300,749,2379,30-59,IVR,W,Federal
WWP82QZ,60,57118,743,56554,1-29,IVR,S,Private
HE7UR23,63,60348,824,31925,90+,Agent,W,Federal
A9VZEOX,65,55163,652,22500,60-89,IVR,S,Private
UG35I08,23,58998,717,5461,60-89,Web,MW,Federal
KREG167,50,53382,697,47884,90+,IVR,NE,Private
CRHY3ZO,52,56321,770,60629,1-29,IVR,S,Private
XOX3MSL,26,88354,637,23591,30-59,IVR,W,Consolidation
9XJYVAK,56,23407,663,46406,90+,IVR,NE,Federal
FKNVZDD,46,46330,609,11078,30-59,Mobile,W,Consolidation
PMNJ1YL,50,53078,664,30662,30-59,Web,NE,Consolidation
WYZX4W6,70,58499,765,33058,1-29,IVR,MW,Private
BHGFB2F,59,83524,618,40896,90+,IVR,W,Private
WCF5YB3,73,79798,742,39953,90+,Web,MW,Private
TITUGSW,67,42387,712,49672,90+,Mobile,W,Federal
Z1KHLUE,47,70123,675,19435,Current,Web,W,Private
0KF8VD3,42,12000,722,15745,60-89,Web,NE,Federal
KCQWB00,52,28698,674,17349,30-59,IVR,S,Federal
SZBFFZZ,62,58719,727,36801,1-29,Mobile,NE,Federal
SEUO4VK,70,90063,716,37581,Current,Mobile,NE,Private
2N5ZANE,27,51356,655,2755,Current,Agent,NE,Federal
HZLPLH8,36,38928,718,39422,60-89,Mobile,W,Private
75ELTFE,41,67682,617,29751,60-89,IVR,MW,Federal
0MXVL57,51,69395,750,42199,1-29,Agent,W,Private
FT53L0U,58,55641,675,27716,30-59,Agent,S,Consolidation
TRLZSCX,37,46610,640,57531,30-59,IVR,NE,Private
EI05NMS,50,55936,697,14113,Current,Agent,MW,Private
S0JX9AM,71,48849,712,21385,1-29,Agent,S,Federal
VSGHJUC,38,12000,521,2685,90+,Agent,W,Federal
M8NYZHH,23,57605,592,31876,30-59,Web,W,Federal
TK7P6XS,43,44981,705,59488,30-59,Agent,MW,Private
LURMW3U,45,12215,721,43528,60-89,Web,S,Consolidation
5671KX2,74,43470,674,12209,1-29,Mobile,S,Consolidation
JS407EE,29,30778,614,7145,60-89,IVR,MW,Consolidation
MS6806L,45,68293,639,47432,Current,Web,NE,Consolidation
R1OV9CP,32,43449,587,22626,60-89,Web,MW,Private
4ZN573V,39,51032,701,36589,1-29,Agent,W,Consolidation
M458AX4,46,46032,697,0,30-59,Agent,NE,Private
ZG7FBV2,68,33684,744,14770,90+,Agent,NE,Private
F32JSKI,38,87472,640,0,1-29,Agent,NE,Private
WUR1Z82,36,54425,679,40108,90+,Agent,S,Federal
1WC6LLC,62,34540,585,27106,60-89,IVR,NE,Federal
311BKHS,50,74814,700,39238,30-59,Web,S,Private
K8J1923,66,73044,634,36141,30-59,Mobile,S,Consolidation
POY22CM,36,43724,681,42845,Current,IVR,W,Federal
NRY6K7A,39,62868,682,38780,90+,Web,W,Consolidation
5EOL0TA,29,93734,805,21585,Current,IVR,W,Consolidation
XCY5U4Z,37,64611,697,26118,1-29,Mobile,MW,Federal
9RR7S20,19,29234,705,19897,60-89,IVR,S,Private
QWPBEDE,70,85827,633,19734,90+,Mobile,MW,Consolidation
XR6N18B,40,46492,591,45081,30-59,Agent,W,Consolidation
AV7QA80,35,64547,706,49034,60-89,Web,W,Federal
NSPSKTR,68,37113,707,19518,90+,IVR,S,Federal
F8N1R57,25,47451,758,24466,30-59,IVR,W,Federal
8FL2WBZ,44,33732,748,38770,90+,Agent,MW,Federal
WGDCOQ9,52,66739,604,47366,60-89,Web,S,Private
1L7KENH,30,30872,668,31377,1-29,Agent,S,Federal
GKC1UV2,67,51104,723,44516,1-29,Agent,NE,Private
4CUYSG6,30,12000,693,34551,Current,Web,S,Consolidation
MA11KRA,25,27663,768,50057,Current,Agent,MW,Private
2GVLLSA,74,22157,666,17526,30-59,Web,S,Federal
Y1MTJYE,34,24190,674,44229,Current,IVR,W,Consolidation
7OPHRQZ,29,50382,626,7983,60-89,Agent,S,Federal
SSNML4C,25,89996,701,50953,90+,Web,MW,Private
NMZOFE9,60,75691,696,36971,1-29,Web,NE,Federal
5J2D8CL,63,56420,628,16052,60-89,Web,S,Federal
UCLHQ2E,67,44578,691,36946,Current,Agent,W,Federal
46DZF9W,37,45385,692,58942,60-89,Web,MW,Federal
9MHO6T2,47,12000,609,20576,90+,Web,NE,Private
30YSXPN,29,63801,592,16253,30-59,Mobile,NE,Consolidation
SGQ9WER,59,40326,670,39467,90+,Agent,MW,Consolidation
V3UDLWR,33,72478,708,19419,1-29,Mobile,NE,Federal
FVP1XNK,69,38142,681,11200,1-29,Agent,S,Consolidation
NLUPYA8,51,37902,644,48684,1-29,Agent,MW,Federal
A1T4DST,20,62879,642,0,60-89,IVR,S,Federal
YCSRK5S,73,70280,690,29022,60-89,Agent,W,Federal
42SF12A,30,77479,599,37960,60-89,Mobile,MW,Federal
XZ1MFIH,28,58113,644,0,60-89,Mobile,S,Private
HQJ90ZU,46,55309,685,46485,30-59,Agent,NE,Consolidation
L2LUHHS,21,31847,665,37880,60-89,Web,MW,Private
ARX7HME,38,48122,716,70178,60-89,Mobile,NE,Consolidation
E8Z2GFQ,39,29179,713,31015,1-29,IVR,MW,Private
Z4JQI55,37,77190,682,30644,60-89,IVR,NE,Federal
3TAMVNC,35,41342,706,19794,Current,IVR,MW,Private
LUDQD6O,18,67417,634,15751,Current,IVR,W,Private
YU534Q4,28,38965,659,5063,90+,Web,S,Private
EGE5EKF,49,86506,595,3188,60-89,Agent,NE,Federal
BCISJPC,36,67552,695,25237,1-29,Agent,MW,Consolidation
2A3AH7U,23,82622,703,0,90+,Mobile,MW,Consolidation
LE0BCT3,75,35976,597,32506,60-89,Web,S,Federal
853J5SF,66,60764,718,33808,1-29,Mobile,W,Private
ZRC69T7,29,67699,668,60980,90+,Agent,MW,Private
HL0QSN5,34,12000,710,4834,60-89,Agent,W,Consolidation
5JMPGGD,32,75216,703,1691,Current,Agent,MW,Private
BG6AHS9,27,12000,639,30910,1-29,Mobile,W,Federal
C876H28,18,58535,708,11556,30-59,Agent,MW,Federal
DBZXAI9,70,77058,637,16111,60-89,Mobile,W,Private
5K9IT5C,65,64976,749,12258,90+,Agent,W,Private
SBRP14X,39,50494,630,51130,90+,Mobile,NE,Private
AVE7E51,51,37245,796,190,60-89,Mobile,S,Consolidation
G5V2NVK,55,39432,819,13008,30-59,Mobile,MW,Consolidation
HC8CAH3,58,42504,682,41370,Current,Agent,MW,Consolidation
FGHDILU,28,76948,662,39849,Current,Mobile,S,Federal
4QZTGBC,19,18997,732,32771,60-89,Web,MW,Private
WE4C1V4,64,26182,696,7134,1-29,Agent,S,Consolidation
DVG8ZA2,65,62065,701,60137,1-29,Web,S,Consolidation
Y27VMVW,48,67938,641,31576,30-59,Agent,NE,Consolidation
DXWOR17,57,34355,643,36972,30-59,Mobile,NE,Private
9VVN5X4,71,53009,614,46439,60-89,Mobile,MW,Private
0F3BTL4,18,50883,662,38438,90+,Mobile,S,Private
HAL7NGT,59,45702,651,39481,30-59,IVR,NE,Consolidation
QML5MQT,34,72408,657,27329,Current,Agent,S,Consolidation
L2D2QUX,59,50454,706,20490,1-29,IVR,MW,Federal
8JRPG73,27,69263,780,27662,90+,IVR,NE,Federal
4P0L58J,42,47290,699,31302,90+,Web,W,Federal
QC35AZN,70,59779,723,4832,30-59,Mobile,NE,Consolidation
A6L0OEX,72,74190,729,27428,30-59,Mobile,W,Private
BF9S2U8,61,38622,738,9528,90+,IVR,NE,Consolidation
I8D9L9X,45,28863,693,37961,90+,Web,MW,Federal
H7JHC5S,24,65260,740,37303,Current,Agent,MW,Federal
KC21P4U,61,56301,690,4348,1-29,Mobile,NE,Private
7UPFLN4,65,65086,671,29642,60-89,Web,NE,Federal
4ZGMS66,33,24891,758,33250,Current,Web,S,Federal
KTIOR4V,42,12000,679,34634,Current,Agent,W,Private
PJ8T22C,59,41282,760,41749,1-29,Mobile,NE,Federal
KATQYDS,47,38134,638,29695,30-59,Mobile,NE,Private
HOE3MXZ,44,64142,652,68590,30-59,IVR,S,Private
0K7H01S,30,49308,632,33546,90+,Agent,NE,Federal
UOF7F8T,37,59314,676,41012,90+,Agent,NE,Private
JFMJ73L,58,75907,680,32570,30-59,Mobile,MW,Federal
CLM4F8F,75,46551,591,50125,30-59,Web,MW,Federal
MY6PO0M,51,70275,664,0,30-59,IVR,W,Private
HJ7D4NG,41,80983,719,463,1-29,Agent,S,Private
XJ4PNJY,26,70493,655,54925,1-29,Mobile,W,Federal
K02LVUM,74,73292,634,47118,60-89,IVR,S,Consolidation
QCZ1LK4,52,62307,708,49607,Current,Mobile,S,Consolidation
KA65FZ2,38,20235,719,51698,90+,Web,NE,Consolidation
7XRNRME,61,55778,726,52935,30-59,Agent,W,Federal
2C1L9FJ,27,53332,699,43279,Current,Agent,NE,Consolidation
0HQ6DG8,56,64303,752,51504,90+,Agent,S,Private
IAXUFVP,38,55722,677,34440,60-89,Web,S,Consolidation
QF5LNJI,73,61944,715,29231,Current,Web,NE,Consolidation
1AOZUJV,50,33262,663,28603,90+,Web,W,Private
Z8EXRCL,18,49545,787,36835,30-59,IVR,NE,Federal
YBATOLO,31,90094,687,79477,Current,Agent,S,Federal
ZZRBYQG,62,55845,654,25739,Current,Mobile,S,Federal
DD8TAIA,61,69178,719,4333,30-59,Web,W,Private
9M0K1Y4,24,70525,697,23928,Current,Agent,W,Consolidation
G1VED32,27,83992,687,34397,30-59,Mobile,S,Federal
GMIURPV,19,41918,721,27954,60-89,Agent,MW,Private
6XKJUPQ,25,42891,637,0,90+,Web,NE,Consolidation
I90MB0O,32,12000,724,71496,30-59,Web,NE,Federal
ORQETJD,65,30782,598,45315,30-59,Web,S,Private
2SKKFTF,28,65763,642,57133,1-29,IVR,W,Private
OB36A7T,65,45483,662,3942,30-59,Mobile,NE,Private
